Day_of_week,Age_band_of_driver,Sex_of_driver,Educational_level,Vehicle_driver_relation,Driving_experience,Type_of_vehicle,Owner_of_vehicle,Service_year_of_vehicle,Defect_of_vehicle,Area_accident_occured,Lanes_or_Medians,Road_allignment,Types_of_Junction,Road_surface_type,Road_surface_conditions,Light_conditions,Weather_conditions,Type_of_collision,Number_of_vehicles_involved,Number_of_casualties,Vehicle_movement,Casualty_class,Sex_of_casualty,Age_band_of_casualty,Casualty_severity,Work_of_casuality,Fitness_of_casuality,Pedestrian_movement,Cause_of_accident,Accident_severity,Hour_of_Day
1,1,0,4,1,2,8,0,5,0,9,4,7,6,3,2,2,3,7,2,1,10,3,2,4,0,2,2,7,16,Slight Injury,18
3,2,0,4,1,4,4,0,5,0,4,3,8,4,3,2,2,5,6,2,1,10,2,0,0,3,4,2,7,15,Slight Injury,15
6,0,1,4,2,2,8,0,5,0,7,3,8,3,3,2,2,5,7,2,1,9,0,1,0,3,4,2,7,14,Slight Injury,14
4,2,0,2,1,4,3,3,1,0,4,5,8,3,3,2,3,5,6,2,2,10,3,2,4,0,2,2,7,7,Slight Injury,17
4,2,0,3,1,2,7,0,3,0,5,5,8,4,3,2,3,5,6,2,2,11,2,1,1,3,4,2,7,17,Slight Injury,17
4,2,0,3,1,4,8,0,5,0,7,2,8,4,3,2,3,6,5,1,1,11,3,2,4,0,4,2,7,17,Serious Injury,17
6,3,0,2,1,2,4,0,3,0,9,5,8,4,3,2,2,5,7,2,3,10,3,2,4,0,4,2,7,16,Serious Injury,17
6,0,0,2,1,4,6,0,2,0,8,1,6,5,3,2,2,5,6,2,3,10,2,0,2,3,4,2,7,12,Serious Injury,17
0,1,0,2,0,6,4,0,5,0,10,1,8,5,3,2,2,5,7,2,3,10,1,1,1,2,5,2,5,10,Serious Injury,16
0,2,0,3,1,5,4,0,5,0,10,3,8,5,3,2,2,5,7,2,3,10,3,2,4,0,5,2,7,11,Serious Injury,16
0,1,0,3,1,1,7,1,1,0,6,1,8,3,3,2,2,3,7,1,1,11,2,0,1,3,5,2,7,16,Slight Injury,16
3,1,0,2,1,2,8,1,1,0,7,5,6,5,3,3,3,6,7,6,1,10,0,1,2,3,5,2,7,15,Slight Injury,9
3,1,0,3,2,2,6,2,1,0,9,5,8,5,3,3,3,6,7,6,1,6,2,1,3,3,5,2,7,13,Slight Injury,9
5,1,0,2,2,4,8,0,5,0,9,3,8,5,3,3,3,6,7,6,1,10,3,2,4,0,5,2,7,15,Slight Injury,8
4,2,0,2,1,2,8,0,5,0,9,2,8,4,3,3,3,6,6,6,1,10,3,2,4,0,5,2,7,10,Slight Injury,10
2,1,0,2,1,2,0,0,2,0,10,4,8,4,3,3,3,6,7,6,1,10,3,2,4,0,3,2,7,17,Slight Injury,16
3,1,0,4,1,2,7,0,5,0,9,3,8,4,3,3,3,6,6,6,1,10,2,0,2,3,3,2,7,8,Slight Injury,17
3,2,0,2,1,5,7,0,5,0,10,2,8,4,1,2,3,5,7,2,2,10,2,0,2,3,5,2,7,6,Slight Injury,17
3,2,0,2,1,2,5,0,4,0,6,4,8,4,3,2,3,5,7,2,2,10,3,2,4,0,5,2,7,17,Slight Injury,17
3,2,0,2,1,2,7,0,5,0,8,5,8,5,3,2,1,5,7,2,1,9,2,0,2,3,4,2,7,15,Slight Injury,17
0,1,0,2,1,2,4,0,5,0,10,4,8,5,3,2,1,5,6,2,1,10,3,2,4,0,5,2,7,16,Slight Injury,15
0,1,0,2,1,4,4,0,3,0,10,1,8,5,3,2,2,6,6,2,2,11,2,0,1,3,5,2,7,17,Slight Injury,15
0,1,0,2,1,2,7,0,1,0,10,1,8,5,3,2,2,6,7,2,2,10,0,1,1,2,5,2,7,12,Slight Injury,15
0,2,0,3,1,2,2,0,5,0,10,3,8,5,3,2,2,6,7,2,2,10,3,2,4,0,5,2,7,14,Slight Injury,15
3,1,0,2,1,2,7,0,5,0,10,4,8,5,3,2,3,6,7,2,2,10,2,0,2,3,2,2,7,11,Slight Injury,16
3,3,0,2,1,5,4,1,0,0,8,5,6,3,3,2,3,6,7,2,2,10,3,2,4,0,3,2,7,10,Slight Injury,16
3,2,0,2,1,1,4,0,5,0,9,4,8,5,3,2,3,5,7,3,1,11,1,1,3,3,4,2,6,13,Slight Injury,16
6,1,0,2,1,5,8,0,5,0,9,4,8,5,3,2,3,5,7,3,1,9,1,1,2,3,5,2,6,12,Slight Injury,17
6,2,0,3,2,4,8,0,5,0,10,4,8,3,3,2,3,5,7,3,1,11,3,2,4,0,5,2,7,11,Slight Injury,17
5,4,0,3,1,5,3,0,4,0,10,1,8,3,3,3,3,6,6,2,1,10,2,0,1,3,5,2,7,15,Serious Injury,11
5,3,0,2,1,2,4,0,5,0,9,4,8,3,3,3,3,6,6,2,1,10,2,1,1,3,4,2,7,13,Serious Injury,11
5,2,0,2,0,6,7,0,2,0,9,3,8,4,3,3,3,6,6,2,1,11,3,2,4,0,4,2,7,15,Slight Injury,11
5,2,0,4,2,4,7,0,5,0,10,4,8,4,1,3,3,6,7,2,1,10,3,2,4,0,4,2,7,15,Slight Injury,11
5,3,0,3,1,2,7,0,5,0,10,4,8,4,3,2,3,5,7,2,3,10,0,1,2,3,4,2,7,14,Slight Injury,12
5,3,0,2,0,6,7,1,5,0,8,4,8,3,3,2,3,5,7,2,3,10,1,0,1,3,4,2,5,5,Slight Injury,12
5,1,0,2,0,6,7,0,1,0,10,3,8,4,3,2,3,5,7,2,3,10,3,2,4,0,4,2,7,13,Slight Injury,12
5,1,0,4,2,2,4,0,5,0,9,3,8,4,3,2,3,6,5,2,2,10,2,0,2,3,4,2,7,16,Slight Injury,12
4,2,0,2,1,2,3,0,2,0,9,3,8,4,2,2,3,6,5,2,2,10,2,0,2,3,4,2,7,13,Slight Injury,7
4,2,1,2,1,2,8,0,5,0,10,3,8,2,3,3,3,6,7,2,1,10,3,2,4,0,3,2,7,14,Slight Injury,7
6,1,0,2,1,5,4,0,5,0,10,5,8,2,3,3,3,6,7,2,1,11,1,1,2,3,5,2,5,12,Slight Injury,19
6,2,0,2,1,2,4,0,4,0,10,3,8,3,4,2,2,5,7,1,1,10,3,2,4,0,4,2,7,15,Slight Injury,19
6,3,0,4,2,5,4,0,5,0,9,5,8,3,1,2,2,1,7,2,2,10,2,0,1,3,4,2,7,16,Slight Injury,20
6,3,0,2,1,5,4,0,4,0,9,4,8,3,3,2,2,1,7,2,2,10,3,2,4,0,3,2,7,12,Slight Injury,20
6,3,0,2,1,2,6,0,5,0,10,4,6,4,4,2,2,1,7,2,2,10,2,0,1,3,4,2,7,12,Slight Injury,20
6,3,0,2,1,2,7,0,4,0,7,5,8,4,3,3,2,6,7,2,3,10,1,0,2,3,4,2,7,16,Slight Injury,20
6,3,0,4,1,2,7,1,5,0,6,3,8,4,2,3,2,6,7,2,3,10,2,0,1,3,4,2,7,16,Slight Injury,20
6,2,0,2,1,2,7,2,2,0,10,3,8,4,3,3,2,6,7,2,3,9,3,2,4,0,5,2,7,16,Slight Injury,20
2,3,0,2,1,2,4,0,3,0,10,4,8,5,3,3,2,6,7,2,3,10,2,0,1,3,5,2,7,11,Slight Injury,13
2,1,0,3,1,4,8,0,1,0,9,3,5,5,3,2,2,5,6,1,1,10,3,2,4,0,4,2,7,13,Slight Injury,13
2,4,0,2,1,4,4,0,5,0,10,1,8,5,3,3,3,6,4,2,1,10,2,0,1,3,4,2,7,15,Serious Injury,13
2,4,0,2,1,2,5,0,5,0,4,3,6,3,3,3,3,6,7,2,1,10,3,2,4,0,4,2,7,14,Serious Injury,13
6,0,0,3,0,4,2,1,5,0,10,4,6,3,2,3,3,6,7,2,1,10,1,1,1,3,4,2,3,13,Slight Injury,13
6,1,0,2,1,2,4,1,3,0,7,4,8,3,3,3,3,6,7,2,1,10,3,2,4,0,4,2,7,13,Slight Injury,13
4,1,0,3,1,4,5,0,5,0,8,3,8,3,3,2,2,6,7,2,1,10,2,0,2,3,4,2,7,16,Slight Injury,7
4,1,0,2,1,5,2,0,3,0,9,4,8,6,3,2,2,6,7,2,1,10,1,1,3,3,4,2,6,17,Slight Injury,7
3,2,0,2,1,5,4,0,2,0,10,4,8,6,3,3,2,6,6,1,1,10,1,1,1,3,5,2,6,15,Slight Injury,15
4,3,0,3,2,2,7,1,2,0,9,3,8,4,3,3,2,6,6,1,1,10,2,0,2,3,4,2,7,15,Slight Injury,20
4,2,0,3,1,4,3,0,5,0,9,5,8,4,3,3,3,6,7,1,1,10,3,2,4,0,4,2,7,16,Slight Injury,20
4,2,0,2,2,2,4,0,5,0,10,1,3,4,3,2,2,5,6,2,2,10,3,2,4,0,3,2,7,16,Slight Injury,20
3,3,0,3,1,5,7,0,5,0,8,3,8,4,3,2,2,5,7,2,2,11,2,0,0,3,4,2,7,5,Slight Injury,17
3,3,0,2,1,4,4,0,5,0,4,1,8,4,3,2,2,5,7,2,2,10,2,0,0,3,5,2,7,6,Slight Injury,17
3,2,0,2,1,2,6,0,5,0,7,3,8,4,3,2,2,5,7,2,2,10,3,2,4,0,5,2,7,12,Slight Injury,17
4,1,0,3,1,5,7,0,5,0,10,1,8,6,3,2,2,5,7,2,2,10,1,0,1,3,4,2,4,11,Slight Injury,14
6,2,0,2,1,2,5,0,5,0,10,3,8,6,2,3,2,6,7,2,1,10,2,0,3,3,5,2,7,12,Slight Injury,12
6,1,0,3,1,5,7,0,5,0,10,4,8,5,3,3,2,6,7,2,1,10,1,0,2,3,4,2,5,17,Slight Injury,12
1,1,0,2,1,5,8,1,5,0,8,5,8,5,3,2,3,6,5,1,1,10,3,2,4,0,5,2,7,17,Slight Injury,7
2,2,0,2,1,2,4,0,4,0,5,5,8,5,3,3,3,6,7,1,1,10,2,0,1,3,5,2,7,12,Slight Injury,16
2,2,0,2,1,5,7,0,4,0,7,4,8,5,3,2,1,6,6,2,2,11,3,2,4,0,3,2,7,16,Serious Injury,8
2,1,0,2,1,5,7,0,4,0,10,5,8,4,4,2,1,6,7,2,2,10,2,0,2,3,4,2,7,12,Serious Injury,8
2,1,0,2,1,1,7,0,0,0,10,4,8,4,1,2,1,6,6,2,2,10,3,2,4,0,4,2,7,12,Serious Injury,8
1,1,0,2,2,5,4,0,2,0,9,3,8,2,1,2,2,6,7,2,2,10,2,0,1,3,4,2,7,13,Serious Injury,18
4,2,0,4,0,5,3,0,2,0,9,4,8,2,3,2,2,6,7,2,2,10,3,2,4,0,5,2,7,16,Serious Injury,12
4,2,0,2,1,4,3,0,2,0,10,3,8,4,3,3,3,6,5,3,1,10,2,0,0,3,5,2,7,17,Slight Injury,12
2,1,0,3,0,6,7,0,0,0,2,3,8,4,2,3,3,6,7,3,1,10,2,0,2,3,4,2,7,15,Slight Injury,7
2,2,0,2,1,4,7,0,2,0,10,3,8,3,3,3,3,6,7,3,1,10,3,2,4,0,5,2,7,16,Slight Injury,7
6,4,0,2,1,4,7,0,5,0,10,4,8,3,3,2,3,7,7,2,1,10,3,2,4,0,4,2,7,13,Slight Injury,6
6,1,0,2,2,1,7,0,5,0,10,3,8,4,3,2,3,7,7,2,1,10,2,0,1,3,5,2,7,16,Slight Injury,6
5,2,0,2,1,4,4,0,5,0,10,2,8,4,3,3,3,6,5,1,1,9,2,0,1,3,4,2,7,12,Slight Injury,15
2,2,0,3,1,2,7,1,5,0,10,4,7,4,2,3,3,6,7,1,1,10,3,2,4,0,4,2,7,15,Slight Injury,18
3,1,0,2,2,2,7,0,4,0,2,4,8,4,3,2,2,6,7,1,1,10,2,0,1,3,2,2,7,11,Slight Injury,21
3,1,0,3,1,2,6,0,4,0,10,4,8,4,3,2,2,6,7,4,2,10,2,0,1,3,5,2,7,12,Slight Injury,21
3,1,0,2,2,2,4,0,5,0,10,1,8,4,3,2,2,6,7,4,2,10,0,1,0,3,1,2,7,14,Slight Injury,21
4,2,0,2,1,5,4,0,2,0,10,4,7,5,3,2,2,6,6,4,2,9,0,1,0,3,4,2,7,4,Slight Injury,16
4,2,0,2,1,2,5,0,5,0,9,4,8,5,3,2,2,6,7,4,2,10,0,0,0,3,3,2,7,8,Slight Injury,16
4,2,0,2,1,2,8,0,5,0,8,4,8,3,3,3,3,6,7,4,1,11,0,0,0,3,3,2,7,13,Slight Injury,16
4,4,0,2,1,2,4,0,2,0,10,4,8,3,3,3,3,6,7,4,1,11,0,0,0,3,4,2,7,8,Slight Injury,16
4,4,0,2,1,2,8,0,5,0,8,4,8,6,3,3,3,6,7,4,1,10,0,1,0,3,5,2,7,13,Slight Injury,16
0,1,0,2,1,4,4,0,5,0,10,3,8,6,3,3,3,6,6,4,1,10,0,0,1,3,4,2,7,11,Slight Injury,20
0,1,0,2,1,4,4,0,2,0,8,2,8,3,3,2,2,4,7,3,2,10,0,1,1,3,4,2,7,13,Slight Injury,20
0,1,0,3,2,2,7,0,5,0,9,4,8,3,2,2,2,4,7,3,2,10,0,0,0,3,3,2,7,15,Slight Injury,20
1,2,0,3,1,1,6,0,3,0,9,4,7,3,3,2,2,4,7,3,2,11,2,0,2,3,4,2,7,12,Slight Injury,15
3,2,0,2,0,6,6,0,5,0,9,2,8,5,3,2,2,5,7,2,2,10,2,0,1,3,5,2,7,13,Slight Injury,20
3,2,0,2,1,5,7,0,5,0,4,4,8,5,3,2,2,5,7,2,2,6,2,0,1,2,4,2,7,15,Slight Injury,20
6,2,0,4,1,2,7,0,5,0,10,4,8,4,3,1,3,2,7,3,2,10,1,0,1,2,5,2,7,13,Slight Injury,13
6,2,0,2,2,4,5,0,5,0,10,5,8,4,2,1,3,2,7,3,2,10,3,2,4,0,4,2,7,13,Slight Injury,13
6,2,0,2,1,2,4,0,3,0,10,4,8,4,3,1,3,2,7,3,2,10,2,0,0,2,5,2,7,13,Slight Injury,13
1,2,0,2,1,5,4,0,5,0,10,2,8,4,3,1,3,2,7,3,2,10,2,0,1,3,3,2,7,15,Slight Injury,16
1,2,0,2,1,1,4,0,2,0,10,3,5,3,3,1,3,2,7,3,2,10,3,2,4,0,4,2,7,15,Slight Injury,16
0,2,0,3,1,2,7,0,2,0,9,4,8,3,3,1,3,2,7,3,2,10,3,2,4,0,4,2,7,13,Slight Injury,15
2,1,0,2,1,4,7,0,4,0,9,4,8,5,3,1,3,2,6,3,2,9,2,1,1,3,5,2,7,10,Slight Injury,17
1,1,0,3,1,4,4,0,5,0,9,1,8,5,3,1,3,2,6,3,2,10,2,0,3,3,5,2,7,15,Slight Injury,18
1,1,0,2,2,2,4,0,4,0,8,2,8,5,3,2,3,2,6,2,1,11,3,2,4,0,5,2,7,16,Slight Injury,18
1,2,0,2,1,4,8,1,0,0,4,4,8,4,3,2,3,2,5,2,1,10,1,0,2,3,5,2,7,17,Slight Injury,18
1,3,0,6,0,6,8,0,5,0,7,2,8,4,4,3,1,2,7,2,2,10,3,2,4,0,4,2,7,15,Slight Injury,18
5,2,0,4,1,2,8,0,5,0,9,3,8,5,3,3,1,2,7,2,2,10,2,1,1,3,4,2,7,15,Slight Injury,18
5,2,0,2,1,2,7,0,5,0,10,4,8,5,3,2,2,6,5,2,6,10,3,2,4,0,5,2,7,10,Slight Injury,18
4,1,0,2,1,4,5,0,5,0,8,5,6,5,3,2,2,6,7,2,6,11,2,0,1,3,4,2,7,17,Slight Injury,12
4,1,0,2,1,2,7,0,5,0,5,5,8,5,3,2,2,6,7,2,6,9,0,0,1,3,5,2,7,8,Slight Injury,12
0,1,0,2,1,0,7,0,1,0,9,4,8,3,3,2,2,6,7,2,6,11,2,0,2,3,4,2,7,10,Slight Injury,15
0,1,0,2,1,5,2,0,4,0,10,5,8,3,3,2,2,6,7,2,6,10,2,0,0,3,4,2,7,12,Slight Injury,15
0,3,0,2,1,5,4,0,5,0,10,4,8,3,3,2,2,6,7,2,6,10,3,2,4,0,5,2,7,12,Slight Injury,15
0,3,0,2,1,4,4,2,2,0,9,4,5,4,2,1,3,6,7,4,2,11,2,1,1,2,5,2,7,17,Slight Injury,15
3,1,0,4,1,2,4,0,5,0,9,4,8,4,3,1,3,6,6,4,2,10,3,2,4,0,5,2,7,12,Slight Injury,8
2,2,0,4,2,2,4,0,3,0,10,3,8,4,3,1,3,6,5,4,2,10,2,0,2,3,5,2,7,11,Slight Injury,16
5,1,0,2,1,1,8,0,3,0,9,4,8,4,3,1,3,6,7,4,2,10,3,2,4,0,5,2,7,15,Slight Injury,19
5,1,0,2,2,5,6,0,2,0,6,4,8,5,3,2,3,2,7,2,1,10,3,2,4,0,3,2,7,15,Slight Injury,19
0,1,0,2,1,5,6,0,5,0,9,3,8,5,3,2,3,2,6,2,1,10,2,1,2,3,5,2,7,15,Slight Injury,8
0,2,0,3,1,2,4,0,5,0,10,3,8,5,3,3,2,6,7,2,1,10,1,0,3,3,1,2,8,8,Slight Injury,8
5,1,0,2,1,2,4,0,4,0,10,4,8,3,3,3,2,6,7,2,1,10,2,0,1,3,5,2,7,14,Slight Injury,17
5,2,0,6,1,5,1,0,5,0,9,4,8,3,3,3,3,6,7,1,1,11,3,2,4,0,4,2,7,12,Slight Injury,17
1,1,0,3,1,4,4,0,5,0,7,5,8,3,3,2,2,4,7,2,2,10,2,0,0,3,5,2,7,6,Slight Injury,20
5,2,0,2,1,1,7,0,5,0,9,5,8,4,3,2,2,4,7,2,2,10,1,1,0,3,4,2,4,12,Slight Injury,14
5,1,1,3,1,1,4,0,5,0,8,5,8,3,3,2,2,4,7,2,2,10,2,0,2,3,5,2,7,16,Slight Injury,14
4,3,0,2,1,1,6,0,5,0,4,4,8,3,3,1,2,7,7,2,3,10,3,2,4,0,5,2,7,17,Slight Injury,14
1,3,0,2,1,4,8,1,3,0,10,5,8,3,3,1,2,7,7,2,3,10,3,2,4,0,4,2,7,12,Slight Injury,16
1,3,0,2,2,4,4,0,5,0,7,3,8,3,3,1,2,7,6,2,3,10,2,0,1,3,4,2,7,15,Slight Injury,16
5,2,0,4,2,4,6,0,5,0,10,1,8,4,3,3,3,6,6,1,1,9,3,2,4,0,3,2,7,17,Slight Injury,13
5,2,0,2,1,4,8,0,4,0,10,4,8,4,2,3,3,6,6,2,1,10,2,0,0,3,5,2,7,16,Slight Injury,13
5,1,0,2,1,2,7,0,3,0,7,3,8,5,3,3,3,6,7,2,1,10,1,0,1,3,5,2,2,13,Slight Injury,13
0,2,0,3,1,4,7,0,5,0,9,4,7,5,4,2,2,6,5,1,1,10,3,2,4,0,2,2,7,16,Slight Injury,15
0,3,0,2,1,2,6,0,5,0,9,2,8,5,3,2,2,5,7,1,1,10,2,1,2,3,4,2,7,12,Slight Injury,15
3,1,0,2,1,1,7,2,3,0,7,4,8,6,3,2,3,3,5,2,1,10,0,1,2,3,5,2,7,16,Slight Injury,12
2,1,0,3,1,2,7,2,2,0,10,3,5,3,3,2,3,3,7,2,1,10,0,1,3,3,4,2,7,12,Slight Injury,18
2,2,0,2,1,2,6,0,5,0,10,3,8,3,3,3,3,6,5,1,1,10,0,1,1,3,4,2,7,11,Slight Injury,18
1,2,0,2,1,2,6,0,5,0,7,3,8,4,3,3,2,6,7,1,1,6,0,1,2,3,4,2,7,14,Slight Injury,19
4,2,0,2,1,4,4,0,3,0,6,4,7,4,3,3,3,6,7,2,1,10,1,1,1,3,4,2,6,16,Slight Injury,17
4,2,0,2,1,4,5,0,5,0,9,3,8,4,3,3,3,6,7,2,1,10,3,2,4,0,4,2,7,17,Slight Injury,17
4,2,0,2,1,6,4,0,5,0,5,3,8,4,3,3,3,6,7,2,1,7,2,0,2,3,4,2,7,16,Slight Injury,12
4,1,0,2,2,4,8,0,5,0,10,3,8,3,3,3,3,6,7,2,1,9,2,0,2,3,4,2,7,11,Slight Injury,7
4,1,0,2,1,2,8,0,5,0,7,1,8,5,1,3,2,6,7,2,1,10,3,2,4,0,4,2,7,12,Serious Injury,7
4,1,0,2,1,1,4,0,5,0,9,3,8,5,3,3,2,6,7,2,1,9,1,1,3,3,5,2,7,11,Serious Injury,17
4,2,0,2,1,2,4,0,5,0,10,5,6,4,3,3,3,6,7,1,1,10,1,1,1,3,5,2,4,16,Slight Injury,17
4,1,0,2,1,1,5,0,2,0,10,5,8,3,3,3,1,6,7,1,1,11,2,0,2,3,5,2,7,11,Slight Injury,17
4,2,1,2,1,5,7,0,5,0,10,4,8,4,3,2,2,6,7,2,2,10,3,2,4,0,5,2,7,13,Slight Injury,9
4,1,1,2,1,1,4,0,2,0,10,1,8,3,3,2,2,6,7,2,2,11,3,2,4,0,5,2,7,7,Slight Injury,9
2,2,0,2,1,2,8,0,4,0,7,4,7,3,3,2,2,6,7,2,2,10,2,0,1,3,5,2,7,13,Slight Injury,16
6,4,1,2,1,2,7,1,2,0,8,4,8,4,3,3,3,6,4,3,3,11,0,0,2,3,5,2,7,14,Slight Injury,18
6,3,0,3,1,4,7,0,2,0,9,4,7,4,3,3,3,6,6,3,3,10,0,1,1,3,5,2,7,12,Slight Injury,13
6,1,0,2,2,1,7,0,2,0,10,4,8,5,3,3,3,6,7,3,3,10,2,0,1,3,4,2,7,15,Slight Injury,13
6,1,0,2,1,1,5,0,2,0,9,4,7,5,3,3,3,6,7,3,3,10,1,0,3,2,4,2,8,15,Slight Injury,13
6,1,0,1,1,1,5,0,2,0,10,4,8,5,3,3,3,6,7,3,3,10,3,2,4,0,4,2,7,16,Slight Injury,13
6,4,0,2,1,2,4,0,1,0,7,3,8,5,3,3,1,6,5,2,2,10,2,0,1,3,4,2,7,16,Slight Injury,19
6,2,0,3,2,4,8,0,5,0,9,4,8,5,3,3,1,6,5,2,2,11,3,2,4,0,4,2,7,14,Slight Injury,19
6,2,0,2,1,2,8,0,5,0,10,4,8,3,3,3,1,6,7,2,2,11,2,0,0,3,5,2,7,15,Slight Injury,19
5,2,0,2,2,1,4,0,5,0,10,4,8,5,3,3,3,6,7,1,1,10,3,2,4,0,4,2,7,12,Slight Injury,11
6,2,0,1,1,4,2,0,4,0,5,4,8,5,3,2,2,6,5,2,1,10,2,0,1,3,4,2,7,14,Slight Injury,12
6,1,0,1,1,4,4,0,5,0,7,2,7,5,3,2,2,6,5,2,1,6,3,2,4,0,3,2,7,12,Slight Injury,12
6,1,0,2,1,4,4,0,5,0,5,3,8,4,4,2,3,5,5,2,2,10,0,0,1,3,4,2,7,12,Slight Injury,12
4,1,0,2,1,2,6,0,2,0,8,2,8,4,3,2,3,5,7,2,2,10,3,2,4,0,4,2,7,4,Slight Injury,20
4,2,0,2,1,5,4,0,5,0,9,4,8,5,3,2,3,5,6,2,2,10,2,0,2,3,3,2,7,16,Slight Injury,20
1,0,0,2,1,4,6,0,5,0,9,3,8,5,3,3,3,6,7,2,1,10,3,2,4,0,5,2,7,16,Slight Injury,12
1,1,0,2,1,5,7,1,3,0,7,4,8,5,3,3,3,6,7,2,1,10,2,0,1,3,4,2,7,16,Slight Injury,12
3,2,0,2,1,2,6,0,2,0,8,3,8,5,3,3,3,6,6,1,1,6,2,0,0,3,5,2,7,14,Serious Injury,8
3,1,0,2,1,1,8,0,5,0,9,5,8,5,3,3,3,6,7,1,1,10,3,2,4,0,4,2,7,12,Slight Injury,8
1,1,0,2,1,1,8,0,2,0,8,1,8,5,3,3,2,6,7,3,3,10,2,1,2,3,3,2,7,6,Slight Injury,8
1,2,0,2,2,4,4,0,2,0,10,4,8,5,4,3,2,6,7,3,3,11,0,0,1,3,4,2,7,10,Slight Injury,15
1,2,0,2,1,2,4,1,2,0,10,4,8,3,3,3,2,6,7,3,3,10,3,2,4,0,4,2,7,17,Slight Injury,15
6,1,0,3,1,1,7,0,5,0,8,4,8,3,3,3,2,6,5,3,3,10,3,2,4,0,5,2,7,14,Slight Injury,18
6,3,0,2,1,2,4,0,3,0,6,3,8,3,3,3,2,6,4,2,1,10,2,0,1,3,4,2,7,11,Slight Injury,18
0,3,0,2,1,4,6,0,2,0,10,3,6,3,3,3,2,6,7,2,1,10,2,0,2,2,4,2,7,14,Slight Injury,9
0,3,0,4,1,5,4,0,1,0,9,3,8,3,3,3,3,6,7,2,1,10,3,2,4,0,5,2,7,16,Slight Injury,9
2,2,0,4,1,5,6,2,2,0,10,4,5,4,3,3,3,6,7,2,1,8,2,0,2,3,5,2,7,12,Slight Injury,20
0,2,0,2,1,4,7,1,1,0,10,3,8,4,3,3,3,7,6,3,4,11,3,2,4,0,4,2,7,14,Serious Injury,9
0,2,0,3,1,2,4,0,5,0,10,4,8,5,3,3,3,7,7,3,4,10,3,2,4,0,4,2,7,17,Serious Injury,9
0,4,0,3,1,4,7,0,2,0,10,2,8,5,4,3,3,7,4,3,4,10,2,0,0,3,5,2,7,16,Serious Injury,9
2,3,0,2,1,4,6,0,5,7,9,3,8,5,4,3,3,7,6,3,4,10,2,0,1,3,5,2,7,12,Serious Injury,20
1,1,0,2,1,2,6,1,1,0,10,4,8,5,3,3,3,6,7,1,1,10,3,2,4,0,4,2,7,16,Slight Injury,11
1,1,0,2,2,4,8,0,5,0,10,5,8,5,3,3,3,6,7,1,1,10,2,0,1,3,4,2,7,14,Serious Injury,11
1,0,0,4,2,5,7,2,5,0,10,4,8,3,3,2,2,6,7,2,1,10,3,2,4,0,5,2,7,14,Slight Injury,11
1,0,0,2,2,1,7,0,4,0,10,5,6,3,3,2,2,6,7,2,1,10,0,1,3,3,5,2,7,11,Slight Injury,11
1,0,0,1,2,4,7,0,5,0,9,3,8,3,0,2,3,0,7,2,1,10,1,1,3,3,4,2,8,14,Slight Injury,11
1,2,0,5,1,5,7,0,5,0,9,1,8,3,4,2,3,0,7,2,1,10,2,0,0,3,4,2,7,13,Slight Injury,11
1,1,0,4,1,1,6,0,4,0,7,5,8,5,3,3,3,6,5,2,1,9,2,1,2,3,5,2,7,13,Slight Injury,11
5,2,0,2,1,2,8,0,5,0,9,2,8,5,3,3,3,6,7,2,1,9,0,1,3,3,4,2,7,11,Slight Injury,14
5,1,0,2,1,5,3,0,4,0,9,5,8,4,3,2,2,3,7,1,1,7,3,2,4,0,4,2,7,7,Serious Injury,14
4,3,0,2,2,5,8,0,5,0,9,4,8,4,3,3,3,6,6,2,1,11,2,0,1,3,4,2,7,16,Slight Injury,20
4,3,0,2,1,5,4,0,5,0,9,1,8,4,2,3,3,6,7,2,1,11,3,2,4,0,4,2,7,14,Slight Injury,20
4,3,0,2,1,0,8,0,2,0,8,3,8,4,3,3,3,6,7,1,1,10,3,2,4,0,4,2,7,12,Slight Injury,20
4,3,0,2,1,2,7,0,4,0,8,5,8,5,3,3,3,6,7,2,1,10,2,0,2,3,5,2,7,16,Serious Injury,20
4,3,0,0,2,2,4,0,3,0,8,3,8,5,3,3,3,6,6,2,1,11,3,2,4,0,1,2,7,11,Serious Injury,20
4,1,0,2,2,1,4,0,3,0,9,2,8,3,3,3,3,6,7,2,2,11,2,0,2,3,5,2,7,11,Slight Injury,20
4,1,1,2,2,2,7,0,5,0,8,4,6,3,3,3,3,6,7,2,2,10,3,2,4,0,5,2,7,12,Slight Injury,19
4,1,0,2,2,2,4,1,5,0,10,4,8,4,3,3,3,6,7,2,2,8,2,0,0,3,5,2,7,13,Slight Injury,19
5,3,0,6,2,4,4,1,0,0,10,4,8,4,3,3,3,4,7,2,1,11,2,0,1,3,4,2,7,15,Slight Injury,23
3,2,0,6,2,5,4,0,5,0,10,4,8,4,3,3,3,4,7,2,1,7,3,2,4,0,4,2,7,14,Slight Injury,18
0,3,0,2,2,2,3,0,5,0,5,2,8,4,3,2,3,6,7,1,1,10,2,0,2,3,5,2,7,12,Slight Injury,13
0,1,0,3,2,5,8,0,5,0,5,2,8,5,3,2,2,5,7,2,1,10,3,2,4,0,5,2,7,13,Slight Injury,13
6,2,0,1,2,4,8,0,2,0,5,3,8,5,3,2,2,5,6,2,1,10,2,0,1,3,5,2,7,8,Slight Injury,8
